Review,SET,Date,Person,Variable_nr,Iteration,Column_name_original,Column_name,Instructions,Study_scope_reporting,Answer_structure,Answer_structure_type,Notes,N_correct,N_incorrect,Censor
Samarasinghe_2019,TEST,7-Apr-25,ML,13,TEST,Authors contributions,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.,Reporting,"yes, no",Yes/No,Agreement: 7/8,7,1,0
Lagisz_2020,DEV,9-Apr-25,ML,1,1,Species scientific name,Species scientific name,Scientific name of an animal species used in the experiment,Scope,Name,Name/Other,Agreement: 8/8. Note: answer format needs tidying up,8,0,0
Lagisz_2020,DEV,9-Apr-25,ML,2,1,Captive or wild-caught,Captive or wild-caught,"Source of animals used in the experiment, as reported in the paper:
captive = all used animals were captive, or source not reported; 
wild-caught = all used animals were wild-caught",Scope,"captive, wild-caught",Categorical,Agreement: 8/8. Note: FINISHED,8,0,0
Lagisz_2020,DEV,9-Apr-25,ML,3,1,Age,Age,"Age of animals used in the experiment:
juvenile = all used animals were not sexually mature; 
adult = all used animals were sexually mature, mixed age, or age not reported",Scope,"juvenile, adult",Categorical,Agreement: 5/8. Note: juvenile adults should e classified as adults.,5,3,0
Lagisz_2020,DEV,9-Apr-25,ML,4,1,Within or between study design,Within or between study design,"Whether between-individual or within-individual study design was used:
between = two or more groups of animals were simultaneously subject to different treatments (or treatment vs. control/benign): 
within = same group of animals was subject sequentially to different treatments (or treatment vs. control/benign), includes cross-over design",Scope,"between, within",Categorical,Agreement: 7/8. Note: FINISHED,8,0,0
Lagisz_2020,DEV,9-Apr-25,ML,5,1,Task type,Task type,"Type of the task used during behavioural trials: 
active choice = go/go tasks in which an animal is required to make an active response to cues perceived as positive and to cues perceived as negative;
go/no-go = tasks in which an animal is required to suppress a response to cues perceived as negative and actively respond only to cues perceived as positive",Scope,"active choice, go/no-go",Categorical,"Agreement: 6/8, Note: add examples",6,2,0
Lagisz_2020,DEV,9-Apr-25,ML,6,1,Sex,Sex,"Sex of tested animals in the compared groups:
female = only female animals were used; 
male = only male animals were used;  
both = both female and male animals were used",Scope,"female, male, both",Categorical,Agreement: 8/8. Note: FINISHED,8,0,0
Lagisz_2020,DEV,9-Apr-25,ML,7,1,Conflict of interests,Conflict of interests,"Was the conflict of interests disclosed by the authors. Predefined list (select one answer): yes, not declared specifically",Reporting,"yes, not declared specifically",Yes/No,Agreement: 7/8. Note: reused prompts from Lagisz_2020,7,1,0
Lagisz_2020,DEV,9-Apr-25,ML,8,1,Funding sources,Funding sources,Whether the organisations and bodies that funded the study are mentioned,Reporting,"Predefined list (select one
answer): yes, no funding sources
recorded",Yes/No,Agreement: 1/8. Note: reused prompts from Lagisz_2020,1,7,0
Lagisz_2020,DEV,9-Apr-25,ML,9,1,Supplementary materials,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links.",Reporting,"Predefined list (select one
answer): yes, no",Yes/No,Agreement: 8/8. Note: reused prompts from Lagisz_2020,8,0,0
Lagisz_2020,DEV,9-Apr-25,ML,10,1,Data shared,Data shared,"Whether the raw data used for analyses presented in the article has been shared either in supplementary materials, or as a link to an external file repository. If data is available on request, it should be coded as “no”",Reporting,"Predefined list (select one answer): yes, no",Yes/No,Agreement: 8/8. Note: reused prompts from Lagisz_2020,8,0,0
Lagisz_2020,DEV,9-Apr-25,ML,12,1,Registered protocol,Registered protocol,"Code whether the study has been registered, pre-registered or is based on a pre-defined protocol or study plan.",Reporting,"Predefined list (select one answer): yes, no",Yes/No,Agreement: 7/8. Note: FINISHED,7,1,0
Lagisz_2020,DEV,9-Apr-25,ML,13,1,Authors contributions,Authors contributions,Code whether the study contains a description of the roles and/or contributions of the study authors.,Reporting,"yes, no",Yes/No,Agreement: 8/8. Note: FINISHED,8,0,0
Lagisz_2020,DEV,9-Apr-25,ML,14,1,Number of ambiguous cues,Number of ambiguous cues,Number of different ambiguous cues used in the judgement bias trials,Scope,Number,Number,Agreement: 6/8. Note: refine,6,2,0
Lagisz_2020,DEV,9-Apr-25,ML,1,2,Species scientific name,Species scientific name,Scientific name (Latin name) of an animal species used in the experiment. Only return the name without any additional text.,Scope,Name,Name/Other,Agreement: 6/8. Note: amessed up some answers,6,2,0
Lagisz_2020,DEV,9-Apr-25,ML,3,2,Age,Age,"Age of animals used in the experiment:
juvenile = all used animals were not sexually mature or not close to becoming sexually mature;
adult = all used animals were sexually mature or close to sexual maturity (young adults), mixed age, or age not reported.
Select only one answer.",Scope,"juvenile, adult",Categorical,Agreement: 8/8. Note: FINISHED,8,0,0
Lagisz_2020,DEV,9-Apr-25,ML,5,2,Task type,Task type,"Type of the task used during behavioural trials: 
active choice = go/go tasks in which an animal is required to make an active response to cues perceived as positive and to cues perceived as negative (for example, after training with two cues the testing involves time to approach a cue placed in an itermediate position);
go/no-go = tasks in which an animal is required to suppress a response to cues perceived as negative and actively respond only to cues perceived as positive (for example, the response is to press a lever or not)",Scope,"active choice, go/no-go",Categorical,"Agreement: 5/8, Note: rewrite",5,3,0
Lagisz_2020,DEV,9-Apr-25,ML,8,2,Funding sources,Funding sources,"The article mentions organisations that funded or supported the study or the authors of the study. This may be a list of grants or institutions, usually in the Acknowledgements or dedicated Funding section. Select one answer only.",Reporting,"Predefined list (select one
answer): yes, no funding sources
recorded",Yes/No,Agreement: 2/8. Note: ,2,6,0
Lagisz_2020,DEV,9-Apr-25,ML,9,2,Supplementary materials,Supplementary materials,"Whether the article contains mentions of online supplementary materials (additional details of methods, data, code, etc.). Supplementary materials can be either appended at the end or stored in separate files or accessible online links. Supplementary materials are sometimes cal;led Supporting Material or Appendix or Additional File.",Reporting,"Predefined list (select one
answer): yes, no",Yes/No,Agreement: 8/8. Note: FINISHED,8,0,0
Lagisz_2020,DEV,9-Apr-25,ML,10,2,Data shared,Data shared,"Whether the raw data used for analyses presented in the article has been shared either in supplementary materials, appendix, or as a link to an external file repository. Select ""yes"" answer If there any mention of collected data available in a table at other places, such as files or online. Note that sometimes all data is within main text as a table, sometimes it os partial or just summary data (not raw collected data). If data is available on request, it should be coded as “no”",Reporting,"Predefined list (select one answer): yes, no",Yes/No,Agreement: 7/8. Note: for Müller_2012 Suppl. Material dos not contain raw data from the experiment only dog characteristics,7,1,0
Lagisz_2020,DEV,9-Apr-25,ML,14,2,Number of ambiguous cues,Number of ambiguous cues,Number of different ambiguous cues used in judgement bias trials. Do not report how many times animals were tested during judgement bias trials. Report only as an integer number. ,Scope,Number,Number,Agreement: 7/8. Note: FINSHED,7,1,0
Lagisz_2020,DEV,9-Apr-25,ML,1,3,Species scientific name,Species scientific name,"Scientific name of an animal species used in the experiment. Do not add any comments or explanations in the answer, only return the name of the species.",Scope,Name,Name/Other,Agreement: 8/8. Note: FINISHED,8,0,0
